Day Type Name,division,delays,line,Month Name,reporting_category,Year,Quarter,month_date
Weekday,B DIVISION,126,L,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,B DIVISION,126,Q,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,B DIVISION,126,R,October,Crew Availability,2025,Qtr 4,2025-10-01
Weekday,B DIVISION,127,C,February,Crew Availability,2020,Qtr 1,2020-02-01
Weekday,B DIVISION,127,E,June,Crew Availability,2024,Qtr 2,2024-06-01
Weekday,B DIVISION,128,A,March,Crew Availability,2020,Qtr 1,2020-03-01
Weekday,B DIVISION,128,A,May,Crew Availability,2025,Qtr 2,2025-05-01
Weekday,B DIVISION,128,B,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,B DIVISION,128,C,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,B DIVISION,128,C,March,Crew Availability,2020,Qtr 1,2020-03-01
Weekday,B DIVISION,128,F,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,B DIVISION,129,A,February,Crew Availability,2023,Qtr 1,2023-02-01
Weekday,B DIVISION,129,C,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,B DIVISION,129,E,April,Crew Availability,2020,Qtr 2,2020-04-01
Weekday,B DIVISION,131,L,June,Crew Availability,2024,Qtr 2,2024-06-01
Weekday,B DIVISION,131,L,November,Crew Availability,2022,Qtr 4,2022-11-01
Weekday,B DIVISION,131,Q,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,B DIVISION,132,F,April,Crew Availability,2020,Qtr 2,2020-04-01
Weekday,B DIVISION,132,L,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,132,N,March,Crew Availability,2020,Qtr 1,2020-03-01
Weekday,B DIVISION,133,B,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,B DIVISION,133,G,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,133,JZ,November,Crew Availability,2022,Qtr 4,2022-11-01
Weekday,B DIVISION,133,L,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,133,Q,December,Crew Availability,2024,Qtr 4,2024-12-01
Weekday,B DIVISION,134,A,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,134,B,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,B DIVISION,134,B,November,Crew Availability,2022,Qtr 4,2022-11-01
Weekday,B DIVISION,134,G,February,Crew Availability,2022,Qtr 1,2022-02-01
Weekday,B DIVISION,135,A,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,B DIVISION,135,B,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,B DIVISION,135,C,November,Crew Availability,2022,Qtr 4,2022-11-01
Weekday,B DIVISION,135,D,February,Crew Availability,2023,Qtr 1,2023-02-01
Weekday,B DIVISION,135,JZ,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,135,M,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,B DIVISION,136,A,May,Crew Availability,2024,Qtr 2,2024-05-01
Weekday,B DIVISION,136,C,May,Crew Availability,2023,Qtr 2,2023-05-01
Weekday,B DIVISION,136,M,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,B DIVISION,136,Q,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,136,R,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,B DIVISION,137,D,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,B DIVISION,137,E,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,B DIVISION,137,F,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,B DIVISION,137,L,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,B DIVISION,137,N,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,B DIVISION,138,A,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,B DIVISION,138,B,May,Crew Availability,2023,Qtr 2,2023-05-01
Weekday,B DIVISION,138,N,May,Crew Availability,2023,Qtr 2,2023-05-01
Weekday,B DIVISION,139,M,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,B DIVISION,139,R,March,Crew Availability,2023,Qtr 1,2023-03-01
Weekday,B DIVISION,139,R,May,Crew Availability,2025,Qtr 2,2025-05-01
Weekday,B DIVISION,140,B,November,Crew Availability,2020,Qtr 4,2020-11-01
Weekday,B DIVISION,140,B,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,B DIVISION,140,B,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,B DIVISION,140,E,November,Crew Availability,2022,Qtr 4,2022-11-01
Weekday,B DIVISION,141,M,January,Crew Availability,2024,Qtr 1,2024-01-01
Weekday,B DIVISION,142,F,September,Crew Availability,2025,Qtr 3,2025-09-01
Weekday,B DIVISION,143,G,January,Crew Availability,2024,Qtr 1,2024-01-01
Weekday,B DIVISION,143,M,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,B DIVISION,144,F,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,B DIVISION,144,JZ,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,B DIVISION,144,Q,June,Crew Availability,2024,Qtr 2,2024-06-01
Weekday,B DIVISION,144,R,March,Crew Availability,2024,Qtr 1,2024-03-01
Weekday,B DIVISION,145,D,July,Crew Availability,2025,Qtr 3,2025-07-01
Weekday,B DIVISION,145,L,October,Crew Availability,2025,Qtr 4,2025-10-01
Weekday,B DIVISION,145,N,May,Crew Availability,2024,Qtr 2,2024-05-01
Weekday,B DIVISION,146,B,September,Crew Availability,2024,Qtr 3,2024-09-01
Weekday,B DIVISION,146,C,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,B DIVISION,146,D,November,Crew Availability,2024,Qtr 4,2024-11-01
Weekday,B DIVISION,146,F,February,Crew Availability,2023,Qtr 1,2023-02-01
Weekday,B DIVISION,146,G,March,Crew Availability,2022,Qtr 1,2022-03-01
Weekday,B DIVISION,146,JZ,February,Crew Availability,2024,Qtr 1,2024-02-01
Weekday,B DIVISION,146,M,March,Crew Availability,2022,Qtr 1,2022-03-01
Weekday,B DIVISION,146,R,November,Crew Availability,2020,Qtr 4,2020-11-01
Weekday,B DIVISION,147,M,July,Crew Availability,2025,Qtr 3,2025-07-01
Weekday,B DIVISION,147,M,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,B DIVISION,147,M,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,148,B,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,B DIVISION,148,F,April,Crew Availability,2024,Qtr 2,2024-04-01
Weekday,B DIVISION,148,L,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,B DIVISION,148,Q,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,B DIVISION,149,N,December,Crew Availability,2024,Qtr 4,2024-12-01
Weekday,B DIVISION,149,N,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,B DIVISION,150,F,September,Crew Availability,2024,Qtr 3,2024-09-01
Weekday,B DIVISION,150,Q,April,Crew Availability,2023,Qtr 2,2023-04-01
Weekday,B DIVISION,150,Q,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,150,R,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,B DIVISION,151,E,December,Crew Availability,2022,Qtr 4,2022-12-01
Weekday,B DIVISION,151,L,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,B DIVISION,152,JZ,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,B DIVISION,152,N,March,Crew Availability,2023,Qtr 1,2023-03-01
Weekday,B DIVISION,152,Q,May,Crew Availability,2023,Qtr 2,2023-05-01
Weekday,B DIVISION,153,D,October,Crew Availability,2025,Qtr 4,2025-10-01
Weekday,B DIVISION,154,D,June,Crew Availability,2024,Qtr 2,2024-06-01
Weekday,B DIVISION,154,E,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,B DIVISION,155,C,June,Crew Availability,2024,Qtr 2,2024-06-01
Weekday,B DIVISION,155,E,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,156,B,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,156,F,November,Crew Availability,2024,Qtr 4,2024-11-01
Weekday,B DIVISION,156,JZ,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,157,B,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,B DIVISION,157,D,May,Crew Availability,2025,Qtr 2,2025-05-01
Weekday,B DIVISION,157,D,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,B DIVISION,157,M,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,B DIVISION,157,Q,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,B DIVISION,158,D,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,B DIVISION,158,D,March,Crew Availability,2023,Qtr 1,2023-03-01
Weekday,B DIVISION,158,F,July,Crew Availability,2025,Qtr 3,2025-07-01
Weekday,B DIVISION,158,M,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,159,A,December,Crew Availability,2024,Qtr 4,2024-12-01
Weekday,B DIVISION,159,JZ,February,Crew Availability,2022,Qtr 1,2022-02-01
Weekday,B DIVISION,160,A,April,Crew Availability,2024,Qtr 2,2024-04-01
Weekday,B DIVISION,160,F,May,Crew Availability,2025,Qtr 2,2025-05-01
Weekday,B DIVISION,162,D,July,Crew Availability,2020,Qtr 3,2020-07-01
Weekday,B DIVISION,162,R,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,B DIVISION,163,B,December,Crew Availability,2022,Qtr 4,2022-12-01
Weekday,B DIVISION,163,L,February,Crew Availability,2024,Qtr 1,2024-02-01
Weekday,B DIVISION,163,N,August,Crew Availability,2020,Qtr 3,2020-08-01
Weekday,B DIVISION,164,A,October,Crew Availability,2025,Qtr 4,2025-10-01
Weekday,B DIVISION,164,B,June,Crew Availability,2024,Qtr 2,2024-06-01
Weekday,B DIVISION,164,L,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,B DIVISION,164,R,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,B DIVISION,165,A,September,Crew Availability,2024,Qtr 3,2024-09-01
Weekday,B DIVISION,166,B,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,166,M,June,Crew Availability,2024,Qtr 2,2024-06-01
Weekday,B DIVISION,167,JZ,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,B DIVISION,167,M,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,B DIVISION,168,M,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,B DIVISION,169,B,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,B DIVISION,170,A,August,Crew Availability,2020,Qtr 3,2020-08-01
Weekday,B DIVISION,170,C,December,Crew Availability,2022,Qtr 4,2022-12-01
Weekday,B DIVISION,171,A,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,B DIVISION,171,B,July,Crew Availability,2025,Qtr 3,2025-07-01
Weekday,B DIVISION,171,C,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,B DIVISION,172,M,December,Crew Availability,2022,Qtr 4,2022-12-01
Weekday,B DIVISION,173,D,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,B DIVISION,173,G,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,B DIVISION,173,M,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,B DIVISION,173,M,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,174,A,May,Crew Availability,2023,Qtr 2,2023-05-01
Weekday,B DIVISION,174,B,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,B DIVISION,174,D,November,Crew Availability,2020,Qtr 4,2020-11-01
Weekday,B DIVISION,174,Q,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,B DIVISION,174,Q,February,Crew Availability,2024,Qtr 1,2024-02-01
Weekday,B DIVISION,175,B,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,B DIVISION,175,D,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,B DIVISION,176,B,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,176,D,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,B DIVISION,176,D,September,Crew Availability,2024,Qtr 3,2024-09-01
Weekday,B DIVISION,176,L,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,177,A,July,Crew Availability,2020,Qtr 3,2020-07-01
Weekday,B DIVISION,177,A,March,Crew Availability,2023,Qtr 1,2023-03-01
Weekday,B DIVISION,177,F,October,Crew Availability,2025,Qtr 4,2025-10-01
Weekday,B DIVISION,177,N,February,Crew Availability,2023,Qtr 1,2023-02-01
Weekday,B DIVISION,177,R,February,Crew Availability,2022,Qtr 1,2022-02-01
Weekday,B DIVISION,178,A,February,Crew Availability,2020,Qtr 1,2020-02-01
Weekday,B DIVISION,178,D,May,Crew Availability,2024,Qtr 2,2024-05-01
Weekday,B DIVISION,178,L,December,Crew Availability,2022,Qtr 4,2022-12-01
Weekday,B DIVISION,179,C,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,B DIVISION,179,C,February,Crew Availability,2024,Qtr 1,2024-02-01
Weekday,B DIVISION,179,D,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,B DIVISION,179,JZ,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,B DIVISION,179,JZ,January,Crew Availability,2024,Qtr 1,2024-01-01
Weekday,B DIVISION,179,M,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,180,A,July,Crew Availability,2025,Qtr 3,2025-07-01
Weekday,B DIVISION,181,R,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,B DIVISION,182,C,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,182,JZ,December,Crew Availability,2022,Qtr 4,2022-12-01
Weekday,B DIVISION,183,D,March,Crew Availability,2024,Qtr 1,2024-03-01
Weekday,B DIVISION,183,G,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,B DIVISION,183,M,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,B DIVISION,184,D,June,Crew Availability,2025,Qtr 2,2025-06-01
Weekday,B DIVISION,184,Q,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,B DIVISION,184,R,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,B DIVISION,184,R,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,B DIVISION,185,D,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,B DIVISION,185,E,January,Crew Availability,2024,Qtr 1,2024-01-01
Weekday,B DIVISION,186,A,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,B DIVISION,186,B,November,Crew Availability,2023,Qtr 4,2023-11-01
Weekday,B DIVISION,186,C,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,186,L,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,B DIVISION,187,D,December,Crew Availability,2024,Qtr 4,2024-12-01
Weekday,B DIVISION,187,L,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,187,R,June,Crew Availability,2024,Qtr 2,2024-06-01
Weekday,B DIVISION,188,F,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,B DIVISION,188,F,May,Crew Availability,2023,Qtr 2,2023-05-01
Weekday,B DIVISION,189,G,June,Crew Availability,2022,Qtr 2,2022-06-01
Weekday,B DIVISION,190,A,March,Crew Availability,2024,Qtr 1,2024-03-01
Weekday,B DIVISION,190,E,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,190,N,March,Crew Availability,2024,Qtr 1,2024-03-01
Weekday,B DIVISION,191,A,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,B DIVISION,191,D,April,Crew Availability,2023,Qtr 2,2023-04-01
Weekday,B DIVISION,191,N,September,Crew Availability,2024,Qtr 3,2024-09-01
Weekday,B DIVISION,192,L,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,B DIVISION,192,M,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,B DIVISION,193,JZ,November,Crew Availability,2023,Qtr 4,2023-11-01
Weekday,B DIVISION,193,L,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,B DIVISION,194,C,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,194,N,April,Crew Availability,2021,Qtr 2,2021-04-01
Weekday,B DIVISION,194,Q,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,197,C,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,198,B,December,Crew Availability,2024,Qtr 4,2024-12-01
Weekday,B DIVISION,198,D,April,Crew Availability,2020,Qtr 2,2020-04-01
Weekday,B DIVISION,198,F,May,Crew Availability,2024,Qtr 2,2024-05-01
Weekday,B DIVISION,199,E,February,Crew Availability,2022,Qtr 1,2022-02-01
Weekday,B DIVISION,199,JZ,March,Crew Availability,2022,Qtr 1,2022-03-01
Weekday,B DIVISION,199,L,November,Crew Availability,2023,Qtr 4,2023-11-01
Weekday,B DIVISION,199,R,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,B DIVISION,200,JZ,June,Crew Availability,2021,Qtr 2,2021-06-01
Weekday,B DIVISION,201,JZ,November,Crew Availability,2021,Qtr 4,2021-11-01
Weekday,B DIVISION,202,B,February,Crew Availability,2024,Qtr 1,2024-02-01
Weekday,B DIVISION,202,G,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,B DIVISION,202,L,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,B DIVISION,203,D,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,B DIVISION,204,D,December,Crew Availability,2022,Qtr 4,2022-12-01
Weekday,B DIVISION,204,F,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,B DIVISION,204,F,March,Crew Availability,2023,Qtr 1,2023-03-01
Weekday,B DIVISION,205,F,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,206,A,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,206,R,November,Crew Availability,2022,Qtr 4,2022-11-01
Weekday,B DIVISION,208,D,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,B DIVISION,208,F,March,Crew Availability,2024,Qtr 1,2024-03-01
Weekday,B DIVISION,208,N,October,Crew Availability,2025,Qtr 4,2025-10-01
Weekday,B DIVISION,209,B,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,B DIVISION,210,N,April,Crew Availability,2023,Qtr 2,2023-04-01
Weekday,B DIVISION,210,N,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,B DIVISION,211,B,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,211,G,December,Crew Availability,2023,Qtr 4,2023-12-01
Weekday,B DIVISION,213,N,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,B DIVISION,214,B,January,Crew Availability,2024,Qtr 1,2024-01-01
Weekday,B DIVISION,215,B,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,215,N,November,Crew Availability,2022,Qtr 4,2022-11-01
Weekday,B DIVISION,216,A,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,217,D,August,Crew Availability,2024,Qtr 3,2024-08-01
Weekday,B DIVISION,217,R,March,Crew Availability,2022,Qtr 1,2022-03-01
Weekday,B DIVISION,220,B,February,Crew Availability,2022,Qtr 1,2022-02-01
Weekday,B DIVISION,220,Q,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,B DIVISION,221,B,March,Crew Availability,2021,Qtr 1,2021-03-01
Weekday,B DIVISION,221,B,March,Crew Availability,2022,Qtr 1,2022-03-01
Weekday,B DIVISION,222,N,July,Crew Availability,2025,Qtr 3,2025-07-01
Weekday,B DIVISION,222,R,April,Crew Availability,2022,Qtr 2,2022-04-01
Weekday,B DIVISION,223,D,May,Crew Availability,2023,Qtr 2,2023-05-01
Weekday,B DIVISION,223,E,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,B DIVISION,223,F,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,B DIVISION,224,A,September,Crew Availability,2020,Qtr 3,2020-09-01
Weekday,B DIVISION,224,G,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,B DIVISION,225,R,June,Crew Availability,2023,Qtr 2,2023-06-01
Weekday,B DIVISION,226,E,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,B DIVISION,227,E,October,Crew Availability,2023,Qtr 4,2023-10-01
Weekday,B DIVISION,227,N,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,B DIVISION,228,N,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,228,R,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,230,JZ,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,B DIVISION,230,N,January,Crew Availability,2022,Qtr 1,2022-01-01
Weekday,B DIVISION,231,A,June,Crew Availability,2024,Qtr 2,2024-06-01
Weekday,B DIVISION,231,D,October,Crew Availability,2024,Qtr 4,2024-10-01
Weekday,B DIVISION,234,R,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,235,M,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,236,R,February,Crew Availability,2024,Qtr 1,2024-02-01
Weekday,B DIVISION,237,A,December,Crew Availability,2020,Qtr 4,2020-12-01
Weekday,B DIVISION,237,A,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,237,N,July,Crew Availability,2020,Qtr 3,2020-07-01
Weekday,B DIVISION,237,R,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,B DIVISION,238,C,January,Crew Availability,2024,Qtr 1,2024-01-01
Weekday,B DIVISION,238,E,June,Crew Availability,2021,Qtr 2,2021-06-01
Weekday,B DIVISION,239,A,December,Crew Availability,2022,Qtr 4,2022-12-01
Weekday,B DIVISION,239,C,November,Crew Availability,2023,Qtr 4,2023-11-01
Weekday,B DIVISION,241,Q,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,B DIVISION,242,Q,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,243,B,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,B DIVISION,244,E,November,Crew Availability,2023,Qtr 4,2023-11-01
Weekday,B DIVISION,244,E,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,244,F,August,Crew Availability,2025,Qtr 3,2025-08-01
Weekday,B DIVISION,245,R,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,246,A,July,Crew Availability,2023,Qtr 3,2023-07-01
Weekday,B DIVISION,246,A,November,Crew Availability,2022,Qtr 4,2022-11-01
Weekday,B DIVISION,246,G,November,Crew Availability,2021,Qtr 4,2021-11-01
Weekday,B DIVISION,246,JZ,August,Crew Availability,2023,Qtr 3,2023-08-01
Weekday,B DIVISION,247,D,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,247,Q,April,Crew Availability,2020,Qtr 2,2020-04-01
Weekday,B DIVISION,249,JZ,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,B DIVISION,249,N,July,Crew Availability,2024,Qtr 3,2024-07-01
Weekday,B DIVISION,250,D,February,Crew Availability,2024,Qtr 1,2024-02-01
Weekday,B DIVISION,251,JZ,September,Crew Availability,2022,Qtr 3,2022-09-01
Weekday,B DIVISION,251,Q,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,B DIVISION,252,JZ,October,Crew Availability,2021,Qtr 4,2021-10-01
Weekday,B DIVISION,252,Q,November,Crew Availability,2020,Qtr 4,2020-11-01
Weekday,B DIVISION,253,C,May,Crew Availability,2021,Qtr 2,2021-05-01
Weekday,B DIVISION,253,L,March,Crew Availability,2022,Qtr 1,2022-03-01
Weekday,B DIVISION,255,M,May,Crew Availability,2022,Qtr 2,2022-05-01
Weekday,B DIVISION,255,Q,October,Crew Availability,2022,Qtr 4,2022-10-01
Weekday,B DIVISION,256,N,December,Crew Availability,2025,Qtr 4,2025-12-01
Weekday,B DIVISION,256,N,September,Crew Availability,2023,Qtr 3,2023-09-01
Weekday,B DIVISION,257,L,February,Crew Availability,2021,Qtr 1,2021-02-01
Weekday,B DIVISION,258,A,February,Crew Availability,2024,Qtr 1,2024-02-01
Weekday,B DIVISION,259,N,October,Crew Availability,2020,Qtr 4,2020-10-01
Weekday,B DIVISION,260,D,June,Crew Availability,2023,Qtr 2,2023-06-01
